date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2011-11-24,0,0,,,0,0,,
2011-11-25,0,0,,,0,0,,
2011-11-26,0,0,,,63,1.1082216636846787,547d2955503b0b2373d0f4eb,"Copts: Behind You Is the Junta, Before you the Islamists"
2011-11-27,0,0,,,0,0,,
2011-11-28,0,0,,,27,0.8979506079799501,547d2954503b0b2373d0f4ea,Haley Barbour at American Crossroads: Seismic GOP Fundraising Shift?
2011-11-29,0,0,,,0,0,,
2011-11-30,0,0,,,183,0.9724843454460297,547d2953503b0b2373d0f4e9,Screening for Terrorists vs. Screening for Cancer
2011-12-01,0,0,,,0,0,,
2011-12-02,0,0,,,0,1.3392602931972835,,
2011-12-03,0,0,,,0,0,,
2011-12-04,0,0,,,0,0,,
2011-12-05,0,0,,,0,0,,
2011-12-06,0,0,,,0,0,,
2011-12-07,0,0,,,11,1.1263498229090165,547d2951503b0b2373d0f4e8,Ausencia de liderazgo en Am rica Latina
2011-12-08,0,0,,,416,3.4144285532884284,547d2950503b0b2373d0f4e7,Gunwalker Goes  Legal : Obama Admin Massively Increased Gun Sales to Mexican Military
2011-12-09,0,0,,,178,1.0185872585878324,547d294f503b0b2373d0f4e6,"Holder Testimony: Issa Attacks, Dems Push Gun-Control"
2011-12-10,0,0,,,0,0,,
2011-12-11,0,0,,,0,0,,
2011-12-12,0,0,,,880,0.9667489760974081,547d294d503b0b2373d0f4e5,Sharia Law Already Devouring UK
2011-12-13,0,0,,,0,0,,
2011-12-14,0,0,,,0,0,,
2011-12-15,0,0,,,84,0.7165723218634042,547d294b503b0b2373d0f4e3,Drunkblogging Tonight s Debate in Iowa
2011-12-16,0,0,,,0,0,,
2011-12-17,0,0,,,7,0.7932621349641428,547d294b503b0b2373d0f4e2,Terrorism by the Numbers in Spain
2011-12-18,0,0,,,0,0,,
2011-12-19,0,0,,,18,0.9853379181476277,547d294a503b0b2373d0f4e1,Will North Korea Collapse? (Part Two)
